Time,Gender,Accel_Frontal,Accel_Vertical,Accel_Lateral,Id_Antenna,RSSI,Phase,Frequency,Output
134.75,M,0.23685,0.92784,0.14595999999999998,2,-50.5,1.2548,921.25,2
136.5,M,0.1196,1.0082,0.054735,2,-50.5,5.9979,925.25,2
140.0,M,0.28376,0.99674,0.13455999999999999,2,-56.0,5.0038,920.25,2
141.25,M,0.42446000000000006,0.89339,0.19157000000000002,2,-57.5,5.5975,925.25,2
145.75,M,0.27203,0.97377,0.13455999999999999,2,-57.0,5.9749,923.25,2
146.25,M,0.27203,0.97377,0.13455999999999999,2,-57.5,5.2692,925.25,2
148.0,M,0.10787000000000001,1.0197,0.11175,2,-56.0,4.697,920.75,2
148.25,M,0.10787000000000001,1.0197,0.11175,2,-55.5,4.5513,922.25,2
149.0,M,0.10787000000000001,1.0197,0.11175,2,-56.5,1.3131,921.75,2
149.5,M,0.10787000000000001,1.0197,0.11175,2,-55.5,1.3606,921.25,2
153.0,M,0.1665,0.99674,0.13455999999999999,2,-56.0,5.9166,923.25,2
153.25,M,0.1665,0.99674,0.13455999999999999,2,-56.0,0.31446999999999997,922.25,2
153.75,M,0.1665,0.99674,0.13455999999999999,2,-56.5,5.9043,923.75,2
154.25,M,0.1665,0.99674,0.13455999999999999,2,-57.0,5.013,925.75,2
156.75,M,0.27203,0.98526,0.13455999999999999,2,-56.0,0.97408,921.25,2
157.0,M,0.27203,0.98526,0.13455999999999999,2,-55.5,4.7922,920.25,2
157.25,M,0.27203,0.98526,0.13455999999999999,2,-55.0,5.4487,924.75,2
164.5,M,0.29548,1.0312,0.16876,2,-55.0,4.9793,920.25,2
165.5,M,0.23685,0.97377,0.12315,2,-56.0,5.0207,925.25,2
166.75,M,0.23685,0.98526,0.12315,2,-55.0,0.78386,921.25,2
167.0,M,0.23685,0.98526,0.12315,2,-56.0,5.1434,924.75,2
170.0,M,0.45963999999999994,0.9048700000000001,0.23718000000000003,2,-56.0,0.9940200000000001,920.75,2
170.25,M,0.45963999999999994,0.9048700000000001,0.23718000000000003,2,-55.5,0.1534,922.25,2
171.0,M,0.23685,0.98526,0.14595999999999998,2,-57.0,4.7906,925.75,2
173.5,M,0.44791000000000003,0.9048700000000001,0.24859,2,-57.0,4.7983,925.75,2
174.0,M,0.44791000000000003,0.9048700000000001,0.24859,2,-55.5,0.8436899999999999,921.25,2
174.5,M,0.44791000000000003,0.9048700000000001,0.24859,2,-56.5,5.7601,924.25,2
174.75,M,0.44791000000000003,0.9048700000000001,0.24859,2,-56.0,4.493,920.75,2
175.75,M,0.23685,0.98526,0.14595999999999998,2,-57.0,0.83142,921.75,2
176.25,M,0.23685,0.98526,0.14595999999999998,2,-56.0,4.3059,921.25,2
176.75,M,0.23685,0.98526,0.14595999999999998,2,-57.0,5.7003,924.75,2
177.25,M,0.23685,0.98526,0.14595999999999998,2,-57.0,0.18408,923.25,2
177.75,M,0.23685,0.98526,0.14595999999999998,2,-57.5,2.3163,925.25,2
179.0,M,0.2134,0.96229,0.15736,2,-56.0,4.7814,920.25,2
179.25,M,0.2134,0.96229,0.15736,2,-57.0,5.8721,924.25,2
179.75,M,0.2134,0.96229,0.15736,2,-56.5,6.2111,923.25,2
181.0,M,0.22513000000000002,0.97377,0.14595999999999998,2,-57.0,0.18254,922.75,2
181.75,M,0.22513000000000002,0.97377,0.14595999999999998,2,-58.0,5.4963,924.75,2
182.25,M,0.22513000000000002,0.97377,0.14595999999999998,2,-57.5,6.1605,923.25,2
183.25,M,0.22513000000000002,0.97377,0.14595999999999998,2,-57.5,0.74551,921.75,2
183.75,M,0.22513000000000002,0.97377,0.14595999999999998,2,-57.0,4.7109,920.25,2
185.25,M,0.2603,0.99674,0.16876,2,-58.0,5.1987,925.25,2
185.75,M,0.2603,0.99674,0.16876,2,-57.0,0.17181,922.75,2
186.5,M,0.2603,0.99674,0.16876,2,-57.0,4.5559,920.25,2
187.0,M,0.2603,0.99674,0.16876,2,-56.5,4.3596,920.75,2
187.5,M,0.2603,0.99674,0.16876,2,-56.5,0.5767800000000001,922.25,2
188.75,M,0.22513000000000002,0.97377,0.15736,2,-56.5,4.7078,920.25,2
189.75,M,0.22513000000000002,0.97377,0.15736,2,-57.5,0.5261600000000001,922.25,2
190.5,M,0.22513000000000002,0.97377,0.15736,2,-57.5,0.76852,921.75,2
191.25,M,0.22513000000000002,0.97377,0.15736,2,-56.5,4.6679,920.25,2
193.0,M,0.40101,0.9163600000000001,0.25999,2,-57.0,5.2002,925.75,2
194.25,M,0.31893,0.95081,0.20297,2,-55.0,4.5897,920.75,2
194.5,M,0.31893,0.95081,0.20297,2,-56.5,0.62893,922.25,2
195.0,M,0.31893,0.95081,0.20297,2,-56.5,5.8506,923.75,2
196.0,M,0.1665,1.0197,0.11175,2,-55.5,4.9824,920.25,2
196.75,M,0.1665,1.0197,0.11175,2,-55.0,4.8612,920.75,2
197.75,M,0.24858000000000002,0.95081,0.16876,2,-56.0,1.0769,921.75,2
198.0,M,0.24858000000000002,0.95081,0.16876,2,-56.0,0.51388,922.75,2
199.0,M,0.2134,0.98526,0.14595999999999998,2,-55.5,1.5616,920.75,2
199.5,M,0.2134,0.98526,0.14595999999999998,2,-56.0,0.75625,922.25,2
200.5,M,0.1665,1.0082,0.12315,2,-55.5,1.2011,921.25,2
201.0,M,0.1665,1.0082,0.12315,2,-55.5,4.9103,920.25,2
201.25,M,0.1665,1.0082,0.12315,2,-56.5,5.8567,924.25,2
202.75,M,0.34238,0.9048700000000001,0.22578,2,-57.0,2.255,925.75,2
203.5,M,0.2603,0.92784,0.13455999999999999,2,-56.5,5.5162,924.75,2
203.75,M,0.2603,0.92784,0.13455999999999999,2,-56.5,5.757000000000001,924.25,2
204.0,M,0.2603,0.92784,0.13455999999999999,2,-56.5,6.2817,923.25,2
204.5,M,0.2603,0.92784,0.13455999999999999,2,-57.5,5.5914,925.25,2
205.5,M,0.17823,1.0427,0.13455999999999999,2,-55.5,4.559,921.25,2
205.75,M,0.17823,1.0427,0.13455999999999999,2,-55.5,5.0207,920.25,2
206.5,M,0.17823,1.0427,0.13455999999999999,2,-56.0,4.5513,920.75,2
207.75,M,0.20168,0.98526,0.14595999999999998,2,-57.5,5.2155,925.75,2
208.0,M,0.20168,0.98526,0.14595999999999998,2,-56.0,4.2,921.25,2
208.25,M,0.20168,0.98526,0.14595999999999998,2,-56.5,5.6665,924.75,2
209.0,M,0.20168,0.98526,0.14595999999999998,2,-56.5,0.57831,923.25,2
210.0,M,0.23685,0.95081,0.14595999999999998,2,-57.5,5.4073,925.75,2
211.0,M,0.23685,0.95081,0.14595999999999998,2,-57.0,5.9963,924.25,2
211.5,M,0.23685,0.95081,0.14595999999999998,2,-56.0,4.0528,922.25,2
212.5,M,0.22513000000000002,0.96229,0.15736,2,-57.5,5.5806,925.75,2
213.0,M,0.22513000000000002,0.96229,0.15736,2,-56.0,5.2217,920.25,2
213.75,M,0.22513000000000002,0.96229,0.15736,2,-56.5,4.8228,920.75,2
214.75,M,0.22513000000000002,0.98526,0.15736,2,-56.5,4.2476,921.75,2
215.5,M,0.22513000000000002,0.98526,0.15736,2,-56.5,5.1634,920.25,2
216.0,M,0.22513000000000002,0.98526,0.15736,2,-57.0,6.185,924.25,2
217.5,M,-0.40804,0.8359700000000001,0.077541,2,-48.0,1.1536,922.75,4
217.75,M,-0.40804,0.8359700000000001,0.077541,2,-47.5,1.3852,922.75,4
217.85,M,0.40101,0.7096600000000001,0.14595999999999998,2,-48.5,5.9887,920.25,4
218.0,M,0.40101,0.7096600000000001,0.14595999999999998,2,-48.5,5.9994,920.25,4
218.08,M,0.42446000000000006,0.8819100000000001,0.14595999999999998,2,-51.5,4.7645,924.75,4
218.5,M,0.47136000000000006,0.92784,0.19157000000000002,2,-51.0,2.1,924.25,4
218.6,M,0.17823,0.99674,0.031928,2,-49.0,3.6294,920.75,4
219.0,M,0.20168,1.0312,0.031928,2,-48.5,6.1405,922.25,4
219.1,M,0.15478,1.0082,0.0091224,2,-49.0,6.1727,922.25,4
219.5,M,0.15478,0.99674,0.0091224,2,-48.5,3.7030000000000003,921.75,4
219.58,M,0.15478,0.99674,0.0091224,2,-48.5,3.7230000000000003,921.75,4
219.75,M,0.15478,0.99674,0.0091224,2,-48.5,3.7260000000000004,921.75,4
220.0,M,0.56517,0.8819100000000001,0.20297,2,-49.0,0.13346,922.75,4
220.1,M,0.56517,0.8819100000000001,0.20297,2,-49.0,0.14726,922.75,4
220.25,M,0.1196,1.0197,0.020525,2,-48.5,1.0017,921.25,4
220.33,M,0.1196,1.0197,0.020525,2,-48.0,4.1739999999999995,921.25,4
220.38,M,0.10787000000000001,1.0197,0.0091224,2,-48.0,4.2721,921.25,4
220.43,M,0.10787000000000001,1.0197,0.0091224,2,-48.0,4.2783,921.25,4
220.75,M,0.13132,1.0197,-0.025087,2,-50.5,0.60592,924.75,4
221.0,M,0.17823,0.96229,0.15736,2,-48.5,5.2524,924.25,4
221.08,M,0.17823,0.96229,0.15736,2,-47.5,0.9495299999999999,920.75,4
221.13,M,0.072698,0.95081,0.14595999999999998,2,-48.0,1.8331,920.75,4
221.25,M,0.072698,0.95081,0.14595999999999998,2,-48.0,0.76085,923.25,4
221.38,M,0.072698,0.95081,0.14595999999999998,2,-48.5,1.0354,923.25,4
222.25,M,0.41273000000000004,0.8704200000000001,0.020525,2,-56.5,5.2079,921.75,4
224.75,M,0.41273000000000004,0.8704200000000001,0.020525,1,-58.0,5.4502,925.75,4
225.0,M,0.41273000000000004,0.8704200000000001,0.020525,4,-58.5,0.66882,922.75,4
226.5,M,-0.32597,1.0082,0.18017,1,-57.5,0.31753000000000003,925.25,1
227.0,M,-0.32597,1.0082,0.18017,1,-58.0,2.0479,921.75,1
227.25,M,-0.32597,1.0082,0.18017,4,-65.5,5.3689,922.75,1
227.75,M,0.61207,0.79004,0.36262,4,-66.0,4.8274,920.25,1
228.25,M,0.61207,0.79004,0.36262,4,-68.5,6.2479,924.25,1
228.75,M,0.78795,0.72114,0.15736,1,-61.0,0.71023,922.25,1
229.25,M,0.78795,0.51445,-0.059296,4,-61.0,2.0571,923.75,1
229.5,M,0.77622,0.51445,0.14595999999999998,4,-64.0,3.8396,925.75,1
229.75,M,0.77622,0.51445,0.14595999999999998,3,-50.5,4.8458,922.75,1
230.0,M,0.9872799999999999,0.078086,0.043332,3,-50.0,4.8351,921.25,3
230.08,M,0.9872799999999999,0.078086,0.043332,4,-60.0,5.1649,921.25,3
230.25,M,1.0576,0.21588000000000002,0.10035,4,-63.0,1.4909999999999999,924.75,3
230.75,M,1.4094,0.0091865,0.14595999999999998,4,-61.0,5.1204,920.75,3
230.85,M,1.4094,0.0091865,0.14595999999999998,4,-61.0,5.1174,920.75,3
231.25,M,0.96383,0.14698,0.043332,3,-51.0,0.78386,922.25,3
231.35,M,0.96383,0.14698,0.043332,4,-61.5,3.4116,922.25,3
231.5,M,0.96383,0.14698,0.043332,4,-66.0,0.6258600000000001,925.25,3
231.75,M,0.9521,0.032152999999999994,-0.036489999999999995,4,-62.0,4.1494,921.75,3
232.78,M,1.0107,-0.18603,-0.17332999999999998,4,-62.5,5.3843,920.25,3
232.85,M,1.0107,-0.18603,-0.17332999999999998,4,-65.0,4.4194,924.75,3
233.25,M,0.8934799999999999,0.032152999999999994,-0.16192,3,-50.0,4.7385,920.75,3
233.38,M,0.8934799999999999,0.032152999999999994,-0.16192,4,-61.5,4.9471,920.75,3
233.75,M,1.0342,0.032152999999999994,-0.082102,3,-51.0,3.8932,922.25,3
233.85,M,1.0342,0.032152999999999994,-0.082102,3,-51.0,0.72711,922.25,3
233.88,M,1.0342,0.032152999999999994,-0.082102,4,-62.0,3.5236,922.25,3
234.25,M,1.3625,-0.11713,0.077541,4,-61.0,4.0037,921.75,3
234.75,M,1.0459,0.032152999999999994,-0.047893,3,-50.5,4.3964,921.25,3
235.25,M,1.2101,-0.07119600000000001,0.020525,4,-64.0,1.2517,924.75,3
235.75,M,1.2687,-0.094162,0.031928,4,-61.0,4.9778,920.75,3
236.0,M,1.2687,-0.094162,0.031928,4,-62.5,5.6512,923.25,3
236.08,M,1.2687,-0.094162,0.031928,3,-51.5,3.7721,922.25,3
236.25,M,0.96383,0.05511900000000001,-0.09350499999999999,4,-64.0,0.74551,925.25,3
236.5,M,0.96383,0.05511900000000001,-0.09350499999999999,4,-62.0,2.0356,923.75,3
237.0,M,1.2101,-0.048229,0.031928,4,-61.5,6.1175,922.75,3
237.25,M,1.2101,-0.048229,0.031928,3,-50.5,4.493,921.25,3
237.35,M,0.8934799999999999,0.05511900000000001,-0.082102,3,-50.0,4.5007,921.25,3
237.5,M,0.8934799999999999,0.05511900000000001,-0.082102,4,-61.0,4.5007,921.25,3
237.75,M,0.97555,0.05511900000000001,-0.070699,3,-52.5,5.6036,924.75,3
238.0,M,1.0576,0.05511900000000001,-0.059296,4,-62.5,4.7155,924.25,3
238.25,M,1.0576,0.05511900000000001,-0.059296,3,-50.5,4.7492,920.75,3
238.5,M,1.1514,-0.025263,-0.0022806,3,-51.0,3.8549,922.25,3
238.6,M,1.1514,-0.025263,-0.0022806,3,-51.0,0.7133,922.25,3
238.75,M,1.1514,-0.025263,-0.0022806,4,-64.5,3.9224,925.25,3
239.0,M,1.2101,-0.059712,0.043332,4,-61.0,4.0697,921.75,3
240.0,M,0.9169299999999999,0.05511900000000001,-0.10490999999999999,4,-61.5,5.5269,920.25,3
240.1,M,0.9169299999999999,0.05511900000000001,-0.10490999999999999,4,-63.5,1.2072,924.75,3
240.5,M,0.96383,0.05511900000000001,-0.082102,3,-50.0,4.7492,920.75,3
240.58,M,0.96383,0.05511900000000001,-0.082102,4,-61.0,5.01,920.75,3
241.0,M,0.9872799999999999,0.05511900000000001,-0.070699,4,-61.5,3.5481,922.25,3
241.1,M,0.9872799999999999,0.05511900000000001,-0.070699,3,-51.0,3.8564,922.25,3
241.15,M,0.9872799999999999,0.05511900000000001,-0.070699,4,-64.5,0.74858,925.25,3
241.5,M,1.2452,-0.07119600000000001,0.031928,4,-61.5,4.0267,921.75,3
241.75,M,1.2452,-0.07119600000000001,0.031928,4,-65.0,3.4699,925.75,3
242.0,M,1.2452,-0.07119600000000001,0.031928,3,-51.0,0.44025,922.75,3
242.25,M,1.1749,-0.036746,0.0091224,3,-50.0,4.4808,921.25,3
242.35,M,1.1749,-0.036746,0.0091224,4,-61.0,4.5206,921.25,3
242.5,M,0.92865,0.05511900000000001,-0.09350499999999999,4,-61.5,5.4702,920.25,3
242.75,M,0.96383,0.05511900000000001,-0.09350499999999999,4,-63.0,1.6245,924.25,3
243.0,M,0.96383,0.05511900000000001,-0.09350499999999999,3,-50.0,4.7661,920.75,3
243.25,M,1.128,-0.01378,-0.013684,4,-61.5,3.5711,922.25,3
243.5,M,1.128,-0.01378,-0.013684,4,-65.0,0.78847,925.25,3
244.0,M,0.96383,0.05511900000000001,-0.09350499999999999,3,-50.5,1.0048,921.75,3
244.25,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-65.0,3.4607,925.75,3
244.5,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-62.0,6.1436,922.75,3
244.75,M,1.1397,-0.036746,0.0091224,3,-50.0,5.0575,920.25,3
245.0,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-61.0,5.4686,920.25,3
245.25,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-63.0,1.5923,924.25,3
245.35,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-61.0,4.987,920.75,3
245.75,M,0.96383,0.043636,-0.070699,4,-62.0,2.5019,923.25,3
245.83,M,0.96383,0.043636,-0.070699,3,-51.0,0.73017,922.25,3
246.0,M,0.97555,0.05511900000000001,-0.082102,4,-64.5,3.8871,925.25,3
246.5,M,0.96383,0.043636,-0.09350499999999999,4,-61.5,4.039,921.75,3
246.75,M,0.96383,0.043636,-0.09350499999999999,4,-65.0,3.4929,925.75,3
247.0,M,0.9521,0.05511900000000001,-0.082102,4,-61.0,4.516,921.25,3
247.25,M,0.9521,0.05511900000000001,-0.082102,4,-61.5,5.4855,920.25,3
247.5,M,0.9521,0.05511900000000001,-0.082102,4,-63.5,1.1796,924.75,3
247.75,M,0.97555,0.05511900000000001,-0.082102,4,-61.5,5.0023,920.75,3
248.0,M,0.97555,0.05511900000000001,-0.082102,4,-62.0,5.6328,923.25,3
248.5,M,1.3859,-0.12861,0.08894400000000001,4,-62.0,2.0095,923.75,3
249.0,M,0.9990100000000001,0.05511900000000001,-0.059296,3,-53.5,5.0913,925.75,3
249.5,M,1.0459,0.020669999999999997,-0.059296,3,-50.5,4.4332,921.25,3
249.58,M,1.0459,0.020669999999999997,-0.059296,4,-61.0,4.5038,921.25,3
249.75,M,1.0459,0.020669999999999997,-0.059296,3,-50.0,5.0422,920.25,3
249.85,M,0.92865,0.05511900000000001,-0.10490999999999999,3,-53.0,5.5591,924.75,3
249.88,M,0.92865,0.05511900000000001,-0.10490999999999999,4,-63.5,1.1612,924.75,3
250.25,M,0.9403799999999999,0.05511900000000001,-0.10490999999999999,3,-50.5,4.7431,920.75,3
250.5,M,0.9169299999999999,0.05511900000000001,-0.10490999999999999,4,-62.0,2.5142,923.25,3
251.25,M,1.1749,-0.07119600000000001,0.020525,4,-62.5,5.1956,923.75,3
251.35,M,1.1749,-0.07119600000000001,0.020525,4,-61.5,0.8743700000000001,921.75,3
251.75,M,1.1749,-0.07119600000000001,0.020525,3,-51.5,0.36509,922.75,3
251.83,M,1.1749,-0.07119600000000001,0.020525,3,-51.5,0.36049000000000003,922.75,3
252.25,M,0.9521,0.032152999999999994,-0.09350499999999999,4,-61.5,5.4963,920.25,3
252.33,M,0.9521,0.032152999999999994,-0.09350499999999999,4,-63.5,1.195,924.75,3
252.75,M,0.9521,0.032152999999999994,-0.09350499999999999,3,-50.5,4.7339,920.75,3
252.85,M,0.9403799999999999,0.05511900000000001,-0.082102,3,-50.5,4.763,920.75,3
252.88,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-62.5,5.7156,923.25,3
253.5,M,1.1163,-0.0022965999999999998,-0.036489999999999995,3,-52.5,6.0531,923.75,3
254.25,M,1.2687,-0.094162,0.043332,3,-50.5,4.3964,921.25,3
254.35,M,1.2687,-0.094162,0.043332,4,-61.0,4.5237,921.25,3
254.5,M,0.97555,0.05511900000000001,-0.082102,4,-61.0,5.4686,920.25,3
254.75,M,0.97555,0.05511900000000001,-0.082102,4,-63.5,1.1704,924.75,3
255.25,M,1.1514,-0.036746,-0.0022806,3,-50.0,4.7063,920.75,3
255.33,M,1.1514,-0.036746,-0.0022806,4,-61.0,4.9977,920.75,3
255.5,M,0.96383,0.043636,-0.082102,3,-51.0,0.65501,922.25,3
255.75,M,0.96383,0.043636,-0.082102,3,-51.0,0.6642100000000001,922.25,3
256.0,M,1.3625,-0.11713,0.077541,3,-52.5,6.047000000000001,923.75,3
256.25,M,1.0107,0.05511900000000001,-0.09350499999999999,3,-51.0,0.9510700000000001,921.75,3
257.0,M,1.3273,-0.14009000000000002,0.043332,4,-61.5,5.4778,920.25,3
257.5,M,1.0225,0.032152999999999994,-0.059296,3,-50.5,4.7185,920.75,3
257.57,M,1.0225,0.032152999999999994,-0.059296,4,-61.5,5.0161,920.75,3
257.75,M,1.0225,0.032152999999999994,-0.059296,3,-52.0,0.041417,923.25,3
258.25,M,1.2335,-0.07119600000000001,0.043332,4,-63.0,2.0203,923.75,3
258.75,M,1.1983,-0.07119600000000001,0.054735,3,-50.0,4.2108,921.75,3
259.0,M,1.339,-0.11713,0.077541,4,-62.0,2.9621,922.75,3
259.25,M,1.339,-0.11713,0.077541,3,-50.0,4.5943,921.25,3
259.35,M,1.339,-0.11713,0.077541,3,-50.0,4.5958,921.25,3
259.4,M,1.339,-0.11713,0.077541,4,-61.0,4.4716,921.25,3
259.75,M,0.9521,0.043636,-0.082102,4,-63.0,1.5815,924.25,3
260.0,M,0.9521,0.043636,-0.082102,3,-50.0,4.7768,920.75,3
260.25,M,0.9872799999999999,0.05511900000000001,-0.082102,4,-62.5,2.5035,923.25,3
260.35,M,0.9872799999999999,0.05511900000000001,-0.082102,4,-62.0,0.37276,922.25,3
260.75,M,1.0225,0.020669999999999997,-0.047893,4,-63.0,5.2017,923.75,3
261.0,M,1.0225,0.020669999999999997,-0.047893,3,-50.5,4.1724,921.75,3
261.5,M,1.0342,0.043636,-0.070699,4,-61.5,1.376,921.25,3
261.75,M,1.0342,0.043636,-0.070699,4,-61.5,4.5145,921.25,3
262.25,M,0.97555,0.05511900000000001,-0.082102,4,-63.0,1.6230000000000002,924.25,3
262.75,M,1.0225,0.05511900000000001,-0.070699,3,-51.0,0.20095,923.25,3
262.85,M,1.0225,0.05511900000000001,-0.070699,4,-61.5,0.37276,922.25,3
263.25,M,1.1632,-0.036746,0.0091224,4,-64.5,3.9024,925.25,3
263.5,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-62.0,4.016,921.75,3
264.0,M,1.0928,0.020669999999999997,-0.025087,1,-66.0,3.8442,922.75,3
264.1,M,1.0928,0.020669999999999997,-0.025087,4,-61.5,1.3668,921.25,3
264.25,M,1.0928,0.020669999999999997,-0.025087,3,-50.0,5.0345,920.25,3
264.75,M,1.0342,0.032152999999999994,-0.070699,4,-63.5,1.6598,924.25,3
265.0,M,1.0342,0.032152999999999994,-0.070699,3,-50.0,4.7691,920.75,3
265.1,M,1.0342,0.032152999999999994,-0.070699,4,-61.5,5.0054,920.75,3
265.5,M,1.1632,-0.01378,0.0091224,4,-64.5,3.9101,925.25,3
265.75,M,1.1632,-0.01378,0.0091224,4,-62.5,2.0617,923.75,3
266.0,M,0.9169299999999999,0.05511900000000001,-0.09350499999999999,4,-65.5,0.32981,925.75,3
266.5,M,0.97555,0.043636,-0.070699,3,-50.0,4.5544,921.25,3
266.75,M,1.2570000000000001,-0.082679,0.054735,3,-50.0,5.1312,920.25,3
266.85,M,1.2570000000000001,-0.082679,0.054735,4,-61.5,5.4073,920.25,3
267.0,M,1.2570000000000001,-0.082679,0.054735,4,-64.0,1.1781,924.75,3
267.25,M,1.0811,0.0091865,-0.025087,4,-62.0,4.9486,920.75,3
267.5,M,1.0811,0.0091865,-0.025087,4,-62.5,5.6389,923.25,3
268.5,M,1.3508,-0.094162,0.066138,4,-61.5,4.0267,921.75,3
268.75,M,1.3508,-0.094162,0.066138,4,-62.5,6.1405,922.75,3
269.0,M,1.3508,-0.094162,0.066138,4,-61.5,4.513,921.25,3
269.75,M,0.9403799999999999,0.05511900000000001,-0.082102,3,-52.0,5.8506,924.25,3
269.85,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-61.0,4.9701,920.75,3
269.9,M,0.9403799999999999,0.05511900000000001,-0.082102,4,-62.5,5.6297,923.25,3
270.25,M,0.9169299999999999,0.032152999999999994,-0.09350499999999999,4,-62.0,0.35741999999999996,922.25,3
270.5,M,0.9169299999999999,0.032152999999999994,-0.09350499999999999,4,-64.5,3.8948,925.25,3
270.75,M,1.0107,0.05511900000000001,-0.070699,3,-51.0,4.1724,921.75,3
270.85,M,1.0107,0.05511900000000001,-0.070699,4,-62.0,3.9960000000000004,921.75,3
271.25,M,1.1866,-0.048229,0.020525,3,-50.5,1.3438,921.25,3
271.5,M,1.128,-0.01378,-0.025087,4,-62.0,5.4579,920.25,3
271.75,M,1.128,-0.01378,-0.025087,4,-64.5,1.2042,924.75,3
272.0,M,0.96383,0.05511900000000001,-0.082102,4,-61.5,5.0161,920.75,3
272.5,M,0.96383,0.05511900000000001,-0.082102,3,-51.0,0.7255699999999999,922.25,3
272.57,M,0.96383,0.05511900000000001,-0.082102,4,-61.5,0.42183999999999994,922.25,3
273.0,M,0.9403799999999999,0.05511900000000001,-0.09350499999999999,4,-62.5,2.0525,923.75,3
273.25,M,0.9403799999999999,0.05511900000000001,-0.09350499999999999,3,-50.5,4.1924,921.75,3
273.32,M,0.9403799999999999,0.05511900000000001,-0.09350499999999999,4,-61.5,4.019,921.75,3
273.75,M,1.2570000000000001,-0.082679,0.054735,4,-61.5,4.4792,921.25,3
274.0,M,1.2570000000000001,-0.082679,0.054735,3,-50.0,5.079,920.25,3
274.1,M,1.0107,0.05511900000000001,-0.070699,4,-61.5,5.4717,920.25,3
274.25,M,1.0107,0.05511900000000001,-0.070699,4,-64.0,4.312,924.75,3
274.5,M,1.0107,0.05511900000000001,-0.070699,4,-61.5,5.0084,920.75,3
274.75,M,0.9521,0.05511900000000001,-0.082102,4,-62.5,2.5541,923.25,3
275.0,M,0.9521,0.05511900000000001,-0.082102,4,-62.5,0.3973,922.25,3
275.25,M,0.9521,0.05511900000000001,-0.082102,4,-64.5,0.76852,925.25,3
275.5,M,0.9521,0.05511900000000001,-0.082102,4,-62.0,0.91732,921.75,3
276.0,M,1.0225,0.032152999999999994,-0.047893,4,-62.0,6.1375,922.75,3
276.75,M,1.1163,-0.01378,-0.013684,4,-64.0,1.1582,924.75,3
277.0,M,0.9521,0.05511900000000001,-0.082102,3,-50.0,4.7722,920.75,3
277.1,M,0.9521,0.05511900000000001,-0.082102,4,-61.5,4.9977,920.75,3
277.25,M,0.9521,0.05511900000000001,-0.082102,4,-62.5,5.6604,923.25,3
278.25,M,1.2101,-0.07119600000000001,0.031928,4,-61.5,4.0466,921.75,3
278.5,M,1.2335,-0.059712,0.043332,1,-66.5,3.8595,922.75,3
279.75,M,0.9990100000000001,0.05511900000000001,-0.070699,4,-62.0,2.5019,923.25,3
280.0,M,0.96383,0.043636,-0.070699,4,-61.5,3.5005,922.25,3
280.1,M,0.96383,0.043636,-0.070699,4,-64.5,3.8794,925.25,3
280.5,M,1.0459,0.032152999999999994,-0.047893,3,-50.5,4.1816,921.75,3
280.75,M,0.9169299999999999,0.05511900000000001,-0.10490999999999999,4,-62.5,6.1344,922.75,3
281.25,M,0.9169299999999999,0.05511900000000001,-0.10490999999999999,3,-50.5,4.4639,921.25,3
281.35,M,0.9169299999999999,0.05511900000000001,-0.10490999999999999,4,-61.5,4.5206,921.25,3
281.5,M,0.92865,0.05511900000000001,-0.082102,4,-63.5,4.3243,924.75,3
281.75,M,0.92865,0.05511900000000001,-0.082102,4,-63.0,4.7308,924.25,3
282.25,M,1.1749,-0.036746,0.020525,3,-51.0,3.8518,922.25,3
282.38,M,1.1749,-0.036746,0.020525,4,-62.0,0.36816,922.25,3
282.5,M,1.1749,-0.036746,0.020525,4,-64.5,0.70563,925.25,3
282.75,M,1.1749,-0.036746,0.020525,4,-62.5,2.0187,923.75,3
283.25,M,0.97555,0.066602,-0.082102,4,-65.0,3.4392,925.75,3
283.5,M,0.97555,0.066602,-0.082102,3,-51.0,0.6089899999999999,922.75,3
283.6,M,0.92865,0.05511900000000001,-0.082102,4,-61.5,4.5038,921.25,3
283.75,M,0.92865,0.05511900000000001,-0.082102,3,-50.0,5.2708,920.25,3
284.25,M,0.9052,0.05511900000000001,-0.10490999999999999,4,-61.5,4.9793,920.75,3
284.5,M,0.9052,0.05511900000000001,-0.10490999999999999,3,-51.5,0.2347,923.25,3
284.57,M,0.9052,0.05511900000000001,-0.10490999999999999,4,-62.0,5.6297,923.25,3
284.75,M,0.9403799999999999,0.05511900000000001,-0.11631,4,-62.0,0.36816,922.25,3
285.25,M,1.1163,-0.0022965999999999998,-0.025087,4,-62.5,5.191,923.75,3
285.75,M,1.0928,0.032152999999999994,-0.036489999999999995,4,-62.5,6.1651,922.75,3
286.0,M,1.0928,0.032152999999999994,-0.036489999999999995,4,-62.0,4.5329,921.25,3
286.07,M,1.0928,0.032152999999999994,-0.036489999999999995,3,-50.0,5.1358,920.25,3
286.25,M,1.2101,-0.059712,0.031928,4,-64.0,1.1689,924.75,3
